trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
738,False,"{'a': 0.1, 'e': 0.7156363292027429}",30,0,-114.23214710670932,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
739,False,"{'a': 0.1, 'e': 0.8066242924990115}",25,0,-129.20910973507037,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
740,False,"{'a': 0.1, 'e': 0.881497831781723}",20,2,-31.806038727486293,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.9219111646910836}",20,0,-93.88066228351119,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
742,False,"{'a': 0.1, 'e': 0.917958622355556}",25,0,-110.79370462609408,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
743,False,"{'a': 0.1, 'e': 0.8705978187459437}",25,0,-121.76555128901288,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
744,False,"{'a': 0.1, 'e': 0.7914128722087264}",20,0,-45.37704055641052,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
745,False,"{'a': 0.1, 'e': 0.6997762191082667}",20,7,-12.520179860437548,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
746,False,"{'a': 0.1, 'e': 0.6181043938480563}",25,0,-162.29416465864074,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
747,False,"{'a': 0.1, 'e': 0.5663696127090073}",20,9,-2.9485057703682123,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.5572109335356186}",20,0,-36.111025513270285,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
749,False,"{'a': 0.1, 'e': 0.5928416916344383}",30,4,-58.69915509707226,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 1}",1
750,False,"{'a': 0.1, 'e': 0.6645099098255067}",25,1,-121.1024064254614,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 1}",1
751,False,"{'a': 0.1, 'e': 0.75464322709359}",20,0,-171.92148578546153,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
752,False,"{'a': 0.1, 'e': 0.8411526686982281}",20,0,-130.46284495542616,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
753,False,"{'a': 0.1, 'e': 0.902841191356126}",20,0,-122.96626555288535,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
754,False,"{'a': 0.1, 'e': 0.9245927065930841}",20,0,-59.79839891705762,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
755,False,"{'a': 0.1, 'e': 0.9010713125197624}",35,0,-91.42415735724015,"{0: 27, 1: 4, 2: 2, 3: 0, 4: 2}",0
756,False,"{'a': 0.1, 'e': 0.8380254526936599}",20,10,-22.225264320300425,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
757,False,"{'a': 0.1, 'e': 0.7508782508453178}",30,0,-50.35079323435499,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
758,False,"{'a': 0.1, 'e': 0.6609497065434283}",30,17,7.823673428776411,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.5902361027848354}",25,12,-9.368792300472865,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.5560249831620696}",20,0,-91.13950920069462,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
761,False,"{'a': 0.1, 'e': 0.5666640336526466}",25,0,-54.21822055836534,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
762,False,"{'a': 0.1, 'e': 0.6195194331078328}",25,0,2.132566369269729,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
763,False,"{'a': 0.1, 'e': 0.7016230117899204}",20,0,-38.03980561527333,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
764,False,"{'a': 0.1, 'e': 0.7928492060793598}",25,0,-93.79502757215636,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
765,False,"{'a': 0.1, 'e': 0.870843516205812}",20,0,-84.36465658038274,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
766,False,"{'a': 0.1, 'e': 0.9164955594585747}",30,0,-244.85906533392324,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 4}",0
767,False,"{'a': 0.1, 'e': 0.9186167510068143}",20,2,-107.86430019062048,"{0: 9, 1: 6, 2: 1, 3: 0, 4: 2}",1
768,False,"{'a': 0.1, 'e': 0.8766776485301092}",25,12,-25.405145961786168,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
769,False,"{'a': 0.1, 'e': 0.8009352556255659}",20,6,5.737975873804954,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.7099196843158537}",25,0,-175.0624242611309,"{0: 12, 1: 6, 2: 2, 3: 3, 4: 2}",0
771,False,"{'a': 0.1, 'e': 0.6258960349859184}",20,10,11.934634452370371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.5694129026803524}",20,0,-38.291544408657465,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
773,False,"{'a': 0.1, 'e': 0.5542722795593306}",20,11,8.591942303238433,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.5841521727546587}",20,0,-49.23894893581729,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
775,False,"{'a': 0.1, 'e': 0.6517083912767105}",30,0,-94.06523807147333,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
776,False,"{'a': 0.1, 'e': 0.7403748548667564}",30,0,-117.62064005250842,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
777,False,"{'a': 0.1, 'e': 0.8284211090457639}",20,0,-106.30604431251855,"{0: 8, 1: 5, 2: 5, 3: 2, 4: 0}",0
778,False,"{'a': 0.1, 'e': 0.8942732430170622}",20,0,-92.54099548331098,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
779,False,"{'a': 0.1, 'e': 0.9217953307680787}",30,0,-146.75443437317455,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
780,False,"{'a': 0.1, 'e': 0.904238462438943}",20,0,-179.92236059228406,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
781,False,"{'a': 0.1, 'e': 0.845890898575881}",25,0,-71.84375961857074,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",1
782,False,"{'a': 0.1, 'e': 0.7610258740843111}",25,0,-139.51220785753105,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
783,False,"{'a': 0.1, 'e': 0.6704052244691898}",20,6,-134.86034821824924,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 3}",1
784,False,"{'a': 0.1, 'e': 0.596195306378316}",20,0,-42.33763994412953,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
785,False,"{'a': 0.1, 'e': 0.5565401824889111}",25,0,-115.88053894704595,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
786,False,"{'a': 0.1, 'e': 0.5611206752828095}",25,17,11.538727600010816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.1, 'e': 0.6087862569397895}",20,0,-13.982739379156198,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
788,False,"{'a': 0.1, 'e': 0.6878390588869615}",20,0,-85.57319227456543,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
789,False,"{'a': 0.1, 'e': 0.7788998974922986}",25,0,19.87096615639614,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
790,False,"{'a': 0.1, 'e': 0.8596541282083319}",20,1,-65.18894218581325,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 1}",1
791,False,"{'a': 0.1, 'e': 0.9103150949858716}",20,0,-161.2653240440776,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
792,False,"{'a': 0.1, 'e': 0.918467520690812}",20,0,-175.41946217155842,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
793,False,"{'a': 0.1, 'e': 0.882105270355259}",25,0,-161.40134883685147,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
794,False,"{'a': 0.1, 'e': 0.8101202093041513}",30,11,-1.637512470566242,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.1, 'e': 0.7201230331079866}",35,0,-208.72712989711258,"{0: 22, 1: 1, 2: 7, 3: 2, 4: 3}",0
796,False,"{'a': 0.1, 'e': 0.6341301280072819}",20,9,-51.50583931670072,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
797,False,"{'a': 0.1, 'e': 0.5731728182080285}",20,0,-87.28149438935955,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
798,False,"{'a': 0.1, 'e': 0.552148935766235}",25,9,-30.249874953770405,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.5761770394109014}",20,0,-20.051567076507997,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
800,False,"{'a': 0.1, 'e': 0.6393454736897733}",25,11,-26.85795245503203,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
801,False,"{'a': 0.1, 'e': 0.7261619888549482}",20,0,-14.533886359153069,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
802,False,"{'a': 0.1, 'e': 0.8153484554416246}",20,6,-47.61039983606858,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
803,False,"{'a': 0.1, 'e': 0.8850511858171366}",20,10,-55.1126263595495,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
804,False,"{'a': 0.1, 'e': 0.9181910245111798}",20,0,-156.56794007817686,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
805,False,"{'a': 0.1, 'e': 0.9066434299195911}",35,0,-200.51709010747504,"{0: 20, 1: 3, 2: 7, 3: 3, 4: 2}",0
806,False,"{'a': 0.1, 'e': 0.8532254826957844}",25,0,-128.20758169407603,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
807,False,"{'a': 0.1, 'e': 0.7710038613920666}",20,0,-63.14388027463261,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
808,False,"{'a': 0.1, 'e': 0.6800937813360334}",25,0,-181.0845090008296,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
809,False,"{'a': 0.1, 'e': 0.602733089047094}",20,0,-46.73124795132857,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
810,False,"{'a': 0.1, 'e': 0.5578377903474203}",30,11,-74.51075104410432,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
811,False,"{'a': 0.1, 'e': 0.5563719773044026}",20,0,-0.9624984086169942,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
812,False,"{'a': 0.1, 'e': 0.5986654574736114}",20,0,3.358838791253908,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
813,False,"{'a': 0.1, 'e': 0.6743353284533636}",20,0,-125.81478614257927,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
814,False,"{'a': 0.1, 'e': 0.7648301302967732}",25,11,-36.516634463446955,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
815,False,"{'a': 0.1, 'e': 0.8479731752118631}",35,0,-263.5525243473474,"{0: 20, 1: 2, 2: 7, 3: 2, 4: 4}",0
816,False,"{'a': 0.1, 'e': 0.9033923742986418}",20,0,-21.823733078470408,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
817,False,"{'a': 0.1, 'e': 0.9175071013681133}",25,0,-154.2265530677067,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
818,False,"{'a': 0.1, 'e': 0.8868513643442}",25,1,-95.6152176464181,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 0}",1
819,False,"{'a': 0.1, 'e': 0.8189201063708431}",20,0,-106.59527777095789,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
820,False,"{'a': 0.1, 'e': 0.7303319944038678}",25,0,-65.49190231516312,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
821,False,"{'a': 0.1, 'e': 0.6427590443971792}",25,7,-76.83627905599703,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
822,False,"{'a': 0.1, 'e': 0.5776200312007427}",25,0,-46.49230562743432,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
823,False,"{'a': 0.1, 'e': 0.550837049980306}",25,13,-43.381167998654874,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
824,False,"{'a': 0.1, 'e': 0.5689388528930798}",20,2,-59.98834964631377,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
825,False,"{'a': 0.1, 'e': 0.6274646032553837}",30,0,-94.44768935632757,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
826,False,"{'a': 0.1, 'e': 0.7120583202231696}",25,0,-86.40605816583387,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
827,False,"{'a': 0.1, 'e': 0.8019854984440108}",35,0,-232.495136231597,"{0: 19, 1: 2, 2: 9, 3: 2, 4: 3}",0
828,False,"{'a': 0.1, 'e': 0.875210476995962}",20,0,-37.528107937588885,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
829,False,"{'a': 0.1, 'e': 0.9137912352287221}",25,0,-142.50298292711793,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
830,False,"{'a': 0.1, 'e': 0.9082708553910613}",20,0,-28.586803191386146,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
831,False,"{'a': 0.1, 'e': 0.8599908042050337}",25,0,-85.23616834995586,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
832,False,"{'a': 0.1, 'e': 0.7807601759516937}",20,0,-57.339455199001655,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
833,False,"{'a': 0.1, 'e': 0.689962445687032}",25,0,-18.1167103941192,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
834,False,"{'a': 0.1, 'e': 0.6098085822999434}",25,0,-34.666300039199356,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
835,False,"{'a': 0.1, 'e': 0.559899003076862}",25,0,-18.11078402761312,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
836,False,"{'a': 0.1, 'e': 0.5524257992259738}",20,0,-72.90777370162226,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
837,False,"{'a': 0.1, 'e': 0.5891896277013366}",20,0,-27.892808446206416,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
838,False,"{'a': 0.1, 'e': 0.6611611630317434}",20,0,-114.22346021242126,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
839,False,"{'a': 0.1, 'e': 0.7506939141382878}",35,0,-144.3081886907808,"{0: 21, 1: 2, 2: 8, 3: 4, 4: 0}",0
840,False,"{'a': 0.1, 'e': 0.8358461116163668}",25,0,-120.73188035150089,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
841,False,"{'a': 0.1, 'e': 0.895753171325727}",25,0,-121.7234386701692,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
842,False,"{'a': 0.1, 'e': 0.9157352813563215}",20,0,-153.8221118524107,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
843,False,"{'a': 0.1, 'e': 0.890889790589639}",25,0,-180.59872500984557,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
844,False,"{'a': 0.1, 'e': 0.8272892831950156}",25,5,-80.91603029754368,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",1
845,False,"{'a': 0.1, 'e': 0.7404925633092768}",25,0,-76.83522791912416,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
846,False,"{'a': 0.1, 'e': 0.6517336599694188}",20,8,-13.125558050195428,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.1, 'e': 0.5827223225399434}",25,0,-164.2835926480059,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
848,False,"{'a': 0.1, 'e': 0.5503291916389841}",20,0,-39.495381673575054,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
849,False,"{'a': 0.1, 'e': 0.562456784852529}",25,8,-57.55878215069329,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.6161068549913166}",20,0,-35.910280680917865,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
851,False,"{'a': 0.1, 'e': 0.6981167676585904}",25,0,-120.96522984972482,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
852,False,"{'a': 0.1, 'e': 0.7883840435865577}",25,12,-67.70968522495272,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 1}",1
853,False,"{'a': 0.1, 'e': 0.8647891273851466}",25,0,-75.19278486495259,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
854,False,"{'a': 0.1, 'e': 0.9086108771099932}",20,0,-127.05534508527325,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
855,False,"{'a': 0.1, 'e': 0.9091089104213038}",30,0,-110.47971092210547,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
856,False,"{'a': 0.1, 'e': 0.8661511933402425}",25,11,-118.85607583841767,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 2}",1
857,False,"{'a': 0.1, 'e': 0.7902440435984417}",25,0,-51.10812379140866,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
858,False,"{'a': 0.1, 'e': 0.6999577715081324}",30,0,-96.39770555153967,"{0: 21, 1: 5, 2: 2, 3: 0, 4: 2}",0
859,False,"{'a': 0.1, 'e': 0.6173787522154249}",30,4,-66.3602637604322,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",1
860,False,"{'a': 0.1, 'e': 0.56270173114368}",20,2,-77.59071794764334,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
861,False,"{'a': 0.1, 'e': 0.5492863988344592}",20,0,-102.70892228557175,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
862,False,"{'a': 0.1, 'e': 0.5803883247852459}",25,0,-51.40244472870566,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
863,False,"{'a': 0.1, 'e': 0.6483641782545876}",25,0,-52.418470259612576,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
864,False,"{'a': 0.1, 'e': 0.7365452631286471}",25,8,-33.48354552874054,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.8233201262041545}",25,0,-130.33660626295625,"{0: 11, 1: 5, 2: 8, 3: 0, 4: 1}",0
866,False,"{'a': 0.1, 'e': 0.8874262993641822}",20,0,-80.24286328397287,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
867,False,"{'a': 0.1, 'e': 0.9131554490365613}",30,0,-75.27603834446064,"{0: 18, 1: 7, 2: 4, 3: 1, 4: 0}",0
868,False,"{'a': 0.1, 'e': 0.8941976885565225}",20,0,-36.56725905777159,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
869,False,"{'a': 0.1, 'e': 0.8351842321300965}",35,12,-117.08788577921685,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 2}",1
870,False,"{'a': 0.1, 'e': 0.750551239995971}",25,2,-37.158110811100606,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 0}",1
871,False,"{'a': 0.1, 'e': 0.6610035813997}",20,14,10.963538425092954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.5884447408164535}",25,6,7.840717010510847,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.550614403890533}",20,0,13.075769336906871,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
874,False,"{'a': 0.1, 'e': 0.5567465500295088}",25,0,-141.37720743050906,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
875,False,"{'a': 0.1, 'e': 0.6053107625925713}",25,19,3.6720000414990563,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.6843892460155904}",20,0,-14.707461395370903,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.774596675464173}",35,9,-78.04453722198595,"{0: 16, 1: 4, 2: 4, 3: 2, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.8538275186850202}",20,0,-102.34548599495096,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
879,False,"{'a': 0.1, 'e': 0.90266824631234}",20,0,-16.733713460201855,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
880,False,"{'a': 0.1, 'e': 0.9091493315516235}",20,0,-101.98006295812779,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
881,False,"{'a': 0.1, 'e': 0.8716738556002183}",20,0,-199.15726730832807,"{0: 7, 1: 2, 2: 7, 3: 2, 4: 2}",0
882,False,"{'a': 0.1, 'e': 0.7994061720233947}",25,8,-132.1095027463808,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 3}",1
883,False,"{'a': 0.1, 'e': 0.7100260387840215}",30,0,-196.04616957989458,"{0: 17, 1: 1, 2: 9, 3: 0, 4: 3}",0
884,False,"{'a': 0.1, 'e': 0.6253986024600882}",25,0,-62.022731636412956,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
885,False,"{'a': 0.1, 'e': 0.5662207149333128}",25,0,0.14799235412840295,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
886,False,"{'a': 0.1, 'e': 0.5469544324343227}",25,14,-69.04220368020337,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
887,False,"{'a': 0.1, 'e': 0.5722879547099549}",30,5,-9.588880757212824,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
888,False,"{'a': 0.1, 'e': 0.6359900601693361}",35,20,-3.831864708672464,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
889,False,"{'a': 0.1, 'e': 0.7224379554748297}",20,0,-121.18111955407824,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
890,False,"{'a': 0.1, 'e': 0.8104439229205752}",35,0,-261.4499358849975,"{0: 17, 1: 4, 2: 8, 3: 3, 4: 3}",0
891,False,"{'a': 0.1, 'e': 0.8784434666697587}",25,0,-49.10450740211277,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
892,False,"{'a': 0.1, 'e': 0.9097745585879238}",20,5,-61.68341936859454,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
893,False,"{'a': 0.1, 'e': 0.8967555613252125}",20,0,-67.76289714116301,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
894,False,"{'a': 0.1, 'e': 0.8425637836189005}",20,8,-49.4768192328876,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 0}",1
895,False,"{'a': 0.1, 'e': 0.7604552650713683}",20,0,-179.08881978157177,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
896,False,"{'a': 0.1, 'e': 0.6705173772326692}",35,11,-45.32076178035315,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
897,False,"{'a': 0.1, 'e': 0.5947497724279039}",25,0,-127.1635357973165,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
898,False,"{'a': 0.1, 'e': 0.551678271156682}",20,13,10.314859300419812,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.1, 'e': 0.5518203547639569}",25,1,-35.52203827869592,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
900,False,"{'a': 0.1, 'e': 0.595112160519148}",25,8,-60.22330640575208,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
901,False,"{'a': 0.1, 'e': 0.6709264406579618}",20,0,-73.1216350120692,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
902,False,"{'a': 0.1, 'e': 0.7606765195823181}",25,0,-99.61952236186718,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
903,False,"{'a': 0.1, 'e': 0.8423682111201932}",30,0,-98.00399304726137,"{0: 17, 1: 6, 2: 6, 3: 1, 4: 0}",0
904,False,"{'a': 0.1, 'e': 0.8959849214971382}",20,0,-50.41454684291662,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
905,False,"{'a': 0.1, 'e': 0.9083874380412618}",25,0,-238.38826457795932,"{0: 13, 1: 2, 2: 4, 3: 2, 4: 4}",0
906,False,"{'a': 0.1, 'e': 0.8765290023309271}",25,0,-128.08705686298651,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
907,False,"{'a': 0.1, 'e': 0.8081989622094659}",25,0,-169.3070840020028,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
908,False,"{'a': 0.1, 'e': 0.7201134940110848}",20,9,-8.650449809361945,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
909,False,"{'a': 0.1, 'e': 0.6338213849974798}",30,0,-163.6221354199675,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 4}",0
910,False,"{'a': 0.1, 'e': 0.5704276540823425}",35,22,-66.86654645397704,"{0: 7, 1: 0, 2: 4, 3: 2, 4: 0}",1
911,False,"{'a': 0.1, 'e': 0.5454269711608732}",25,13,-14.962671486936053,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
912,False,"{'a': 0.1, 'e': 0.564911671607281}",30,3,-114.65455949701452,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 2}",1
913,False,"{'a': 0.1, 'e': 0.6240823722434501}",30,0,-41.294607597778906,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
914,False,"{'a': 0.1, 'e': 0.7084252954265623}",25,0,-48.92270651311122,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
915,False,"{'a': 0.1, 'e': 0.7972674960460486}",20,10,-8.558217926690112,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.1, 'e': 0.8688391198859325}",30,18,-37.48429243015487,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
917,False,"{'a': 0.1, 'e': 0.9056030799859445}",25,13,-28.303235932088267,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
918,False,"{'a': 0.1, 'e': 0.8985473443768591}",20,0,-105.46076711201178,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
919,False,"{'a': 0.1, 'e': 0.8493892769031032}",20,0,-29.176849365961235,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
920,False,"{'a': 0.1, 'e': 0.7701528504030232}",20,11,-4.324014643290271,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.1, 'e': 0.6802228123056059}",20,0,-73.15287602175178,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
